#chr1	x1	x2	chr2	y1	y2	P_val
chr19	10075000	10330000	chr19	10370000	10415000	1.1433126495551445e-15
chr19	10410000	10540000	chr19	10665000	10720000	0.001357945535439359
chr19	13095000	13215000	chr19	13250000	13285000	4.230653864636522e-09
chr19	14130000	14235000	chr19	14325000	14380000	0.0002189107094898073
chr19	14520000	14640000	chr19	14660000	14705000	3.2196679699456705e-41
chr19	14535000	14605000	chr19	14885000	14890000	1.2431999137947432e-10
chr19	15095000	15480000	chr19	15535000	15580000	2.791411117672917e-26
chr19	15990000	16125000	chr19	16160000	16205000	2.1419618080416003e-53
chr19	16215000	16320000	chr19	16355000	16400000	8.554551924170987e-13
chr19	18425000	18510000	chr19	18660000	18695000	9.780802114173417e-07
chr19	19125000	19440000	chr19	19465000	19520000	9.661367432423329e-54
chr19	29695000	29795000	chr19	29860000	29905000	0.00020893131599504158
chr19	29680000	29935000	chr19	30625000	30670000	9.937249085664813e-15
chr19	30630000	30730000	chr19	32210000	32245000	2.8276170755010162e-06
chr19	32290000	32455000	chr19	32555000	32600000	4.5597693660153965e-06
chr19	33100000	33290000	chr19	33385000	33430000	3.401059015872795e-15
chr19	34155000	34275000	chr19	34325000	34370000	2.861933586328377e-10
chr19	35320000	35415000	chr19	35435000	35480000	2.493401878898753e-17
chr19	37880000	37985000	chr19	38025000	38070000	1.3983096506249842e-15
chr19	38480000	38585000	chr19	38600000	38655000	9.520681900997576e-09
chr19	40615000	40740000	chr19	40795000	40830000	1.011509948707597e-43
chr19	41785000	41880000	chr19	41935000	41980000	3.0683541186765724e-08
chr19	43425000	43485000	chr19	43590000	43595000	0.001352407902841589
chr19	44930000	45015000	chr19	45050000	45085000	1.4467948465938324e-06
chr19	45115000	45230000	chr19	45325000	45360000	1.3268401669196712e-05
chr19	45495000	45570000	chr19	45625000	45650000	0.008164411402405137
chr19	45990000	46100000	chr19	46240000	46285000	7.109824125679721e-10
chr19	46310000	46450000	chr19	46475000	46530000	1.64017236354285e-08
chr19	46670000	46765000	chr19	46825000	46870000	0.015517625580507857
chr19	46825000	46910000	chr19	46975000	47010000	7.416815429975839e-07
chr19	47270000	47325000	chr19	47390000	47395000	4.7598167125683304e-20
chr19	47390000	47505000	chr19	47685000	47720000	1.886049604417979e-12
chr19	48740000	48905000	chr19	48945000	48990000	5.109627569891669e-43
chr19	48990000	49115000	chr19	49180000	49225000	7.900230569400528e-07
chr19	49195000	49300000	chr19	49405000	49460000	0.016404768870028612
chr19	49450000	49575000	chr19	49660000	49695000	1.6518363143952091e-16
chr19	50320000	50555000	chr19	50765000	50810000	3.361499075334226e-08
chr19	50705000	50850000	chr19	50895000	50940000	5.430010399608716e-12
chr19	51130000	51205000	chr19	51250000	51275000	8.513856462413097e-08
chr19	51395000	51565000	chr19	51630000	51675000	2.710200967884003e-22
chr19	53790000	53885000	chr19	54015000	54040000	0.013017222060466549
chr19	55135000	55245000	chr19	55405000	55440000	0.0004970881810156403
chr19	56020000	56175000	chr19	56295000	56350000	5.6120511536224585e-14
chr20	330000	375000	chr20	440000	730000	5.006697362576635e-11
chr20	535000	580000	chr20	655000	790000	0.000511081550515696
chr20	795000	840000	chr20	890000	1015000	9.379591397617237e-18
chr20	1300000	1335000	chr20	1380000	1500000	2.710922392561967e-23
chr20	2190000	2245000	chr20	2345000	2485000	1.2974290289226623e-05
chr20	4585000	4630000	chr20	4665000	4790000	1.623076365163816e-20
chr20	4745000	4790000	chr20	4880000	5035000	1.4177219600780538e-17
chr20	5510000	5545000	chr20	5790000	6080000	3.0618105380968426e-46
chr20	7395000	7410000	chr20	7460000	7910000	1.658042135538384e-28
chr20	7450000	7475000	chr20	7515000	7645000	3.075371615133695e-12
chr20	7630000	7645000	chr20	7680000	7905000	3.5184289988291542e-16
chr20	9075000	9080000	chr20	9120000	9195000	4.718611738602962e-12
chr20	9390000	9425000	chr20	9570000	9665000	5.3597115838041904e-11
chr20	9605000	9630000	chr20	9915000	9990000	0.009771698973621172
chr20	12065000	12120000	chr20	12200000	12330000	4.579856860419656e-10
chr20	13115000	13120000	chr20	13265000	13330000	1.1521316837175756e-11
chr20	14315000	14360000	chr20	15195000	15315000	0.00034666179663589707
chr20	14735000	14800000	chr20	14800000	15555000	0.0473635608722155
chr20	17495000	17500000	chr20	17630000	17705000	3.09634029481755e-05
chr20	17510000	17565000	chr20	17925000	18080000	3.274703577511559e-11
chr20	17665000	17700000	chr20	17850000	17960000	4.6250076343346384e-12
chr20	18405000	18420000	chr20	18535000	18635000	5.416548417226116e-05
chr20	20345000	20380000	chr20	20535000	20620000	1.1574951727848952e-05
chr20	20645000	20690000	chr20	20735000	20865000	2.7842396062908407e-13
chr20	20830000	20890000	chr20	21475000	23820000	6.2672544513843126e-06
chr20	21210000	21255000	chr20	21450000	21555000	0.00023810930763701183
chr20	21865000	21870000	chr20	21950000	22050000	0.00023870484544121065
chr20	22325000	22340000	chr20	22640000	22720000	3.4925354245325353e-12
chr20	24975000	25020000	chr20	25185000	25290000	0.0255441306442884
chr20	25290000	25325000	chr20	25355000	25440000	8.206596284669085e-10
chr20	29275000	29335000	chr20	29335000	31310000	5.3006117032965395e-18
chr20	31850000	31865000	chr20	31920000	31995000	1.165873042745363e-08
chr20	32505000	32550000	chr20	32580000	32695000	2.777097455479239e-16
chr20	32885000	32920000	chr20	33020000	33320000	1.024211551327856e-09
chr20	33840000	33895000	chr20	34045000	34160000	3.2125666424307375e-05
chr20	34300000	34325000	chr20	34430000	34785000	4.844031171813415e-40
chr20	35965000	36020000	chr20	36075000	36260000	1.996978860333955e-32
chr20	37250000	37295000	chr20	37330000	37455000	2.389111343950563e-22
chr20	38040000	38085000	chr20	38135000	38265000	5.914347513524027e-35
chr20	38625000	38670000	chr20	38705000	39120000	2.0360084618546029e-25
chr20	40950000	40995000	chr20	41030000	41380000	1.5028326023168334e-36
chr20	43735000	43760000	chr20	43895000	44115000	9.974238166443538e-33
chr20	44375000	44410000	chr20	44560000	44685000	0.013409573539559617
chr20	45995000	46050000	chr20	46085000	46275000	2.2702281767587506e-13
chr20	46290000	46315000	chr20	46375000	46460000	8.932916662345291e-05
chr20	46515000	46560000	chr20	46615000	46710000	0.02233213638517052
chr20	46745000	46760000	chr20	47120000	47195000	2.3542959040745757e-05
chr20	48625000	48680000	chr20	48885000	49150000	1.7761364240790306e-34
chr20	49315000	49360000	chr20	49470000	49630000	3.2335528204299067e-22
chr20	49530000	49555000	chr20	49865000	49960000	8.088755858260756e-15
chr20	49590000	49635000	chr20	49810000	49940000	2.186006063352528e-19
chr20	49965000	50000000	chr20	50025000	50130000	1.246029689174464e-33
chr20	50165000	50210000	chr20	50400000	50630000	2.8924302116093626e-33
chr20	50450000	50495000	chr20	50555000	50650000	1.0606372902089057e-06
chr20	50965000	50990000	chr20	51310000	51405000	4.105814546479386e-05
chr20	51355000	51400000	chr20	51525000	51665000	2.0814594103432886e-35
chr20	52110000	52145000	chr20	52195000	52300000	1.1884219461897646e-07
chr20	53415000	53430000	chr20	53485000	53570000	1.9739406743847754e-09
chr20	53560000	53605000	chr20	53850000	54000000	3.845129669614366e-44
chr20	54075000	54120000	chr20	54155000	54260000	4.6632141765698767e-07
chr20	55450000	55475000	chr20	55510000	56330000	2.6304007389873964e-74
chr20	56385000	56410000	chr20	56445000	56545000	4.054842654614498e-20
chr20	56525000	56570000	chr20	56985000	57095000	0.00028911297422535925
chr20	57070000	57105000	chr20	57285000	57385000	3.5964908732650293e-09
chr20	57365000	57410000	chr20	57440000	57565000	4.306396065541419e-14
chr20	57490000	57545000	chr20	57570000	57675000	0.0017338749861260097
chr20	57635000	57670000	chr20	57795000	58110000	2.966527473945784e-06
chr20	58210000	58255000	chr20	58620000	58760000	8.31183749863725e-06
chr20	58855000	58910000	chr20	58975000	59145000	1.8121495299601832e-36
chr20	59085000	59100000	chr20	59170000	59250000	1.0509491443965089e-11
chr20	63520000	63555000	chr20	63970000	64115000	4.518436613793948e-05
chr20	315000	415000	chr20	460000	495000	2.0922187531763584e-15
chr20	750000	880000	chr20	935000	980000	2.412814109712159e-15
chr20	1475000	1635000	chr20	1710000	1765000	9.436765439240414e-13
chr20	1920000	2060000	chr20	2155000	2190000	7.290693574694727e-16
chr20	2810000	2920000	chr20	2970000	3015000	6.697693657362528e-11
chr20	3645000	3780000	chr20	4065000	4110000	0.0011552665073776688
chr20	4560000	4665000	chr20	4700000	4735000	7.698985036297401e-19
chr20	4705000	4825000	chr20	4935000	4980000	5.527709659646286e-13
chr20	4705000	4805000	chr20	5090000	5125000	0.0023330130666012606
chr20	5490000	5620000	chr20	5770000	5825000	9.74308072093389e-25
chr20	5405000	5510000	chr20	6065000	6100000	0.009859072286314599
chr20	7975000	8130000	chr20	8700000	8735000	1.619771330996111e-14
chr20	8765000	8885000	chr20	9075000	9080000	7.103524318031439e-07
chr20	9355000	9480000	chr20	9595000	9630000	1.939950158209035e-17
chr20	10410000	10490000	chr20	10660000	10685000	0.003075290582315273
chr20	10515000	10715000	chr20	11535000	11570000	0.006161373953871002
chr20	12890000	13005000	chr20	13060000	13115000	6.24797963118307e-06
chr20	13470000	13600000	chr20	13760000	13795000	0.04316795744625301
chr20	15655000	15775000	chr20	16455000	16490000	0.00010099021149016398
chr20	16490000	16550000	chr20	16760000	16765000	0.006423594319046499
chr20	16760000	16845000	chr20	17420000	17445000	5.462967624151037e-05
chr20	20045000	20445000	chr20	20545000	20590000	5.309925220558466e-15
chr20	20580000	20730000	chr20	20800000	20845000	2.1581723683005125e-15
chr20	21170000	21265000	chr20	21485000	21530000	0.007908717084947718
chr20	21775000	21980000	chr20	22070000	22125000	1.6472787668246047e-07
chr20	22295000	22380000	chr20	22670000	22695000	1.0301992331961369e-07
chr20	23725000	23920000	chr20	23965000	24010000	0.002111550461552459
chr20	24710000	24835000	chr20	24900000	24935000	2.4061402335489596e-05
chr20	24970000	25080000	chr20	25165000	25220000	0.011416384308255815
chr20	25170000	25330000	chr20	25380000	25415000	4.93338134965772e-25
chr20	25175000	25750000	chr20	25975000	26030000	4.695841952961576e-90
chr20	31555000	31685000	chr20	31705000	31750000	9.943189306200835e-23
chr20	31805000	31900000	chr20	31935000	31970000	8.832873902980852e-11
chr20	32410000	32560000	chr20	32635000	32680000	1.6962836172002274e-14
chr20	32635000	32725000	chr20	32760000	32795000	1.2821727029963964e-11
chr20	33375000	33525000	chr20	33640000	33685000	1.1764537190359382e-25
chr20	33640000	33880000	chr20	34095000	34150000	1.8651875256450917e-10
chr20	35660000	35750000	chr20	35875000	35890000	0.00011313912763035267
chr20	35940000	36055000	chr20	36120000	36165000	9.243323849226076e-16
chr20	36705000	36825000	chr20	36850000	36905000	4.183410133873337e-09
chr20	37135000	37435000	chr20	37510000	37555000	5.797461889329064e-34
chr20	37540000	37625000	chr20	37975000	38010000	0.012045711359949992
chr20	38030000	38110000	chr20	38160000	38175000	1.2472368613929289e-20
chr20	38715000	38835000	chr20	38870000	38915000	8.140468764062446e-16
chr20	41080000	41240000	chr20	41320000	41365000	3.3602827536754854e-23
chr20	43480000	43780000	chr20	44060000	44105000	2.7939833516498755e-34
chr20	44445000	44550000	chr20	44590000	44625000	1.0411782908443102e-05
chr20	44615000	44755000	chr20	44860000	44895000	4.676425738096072e-15
chr20	44860000	44960000	chr20	45075000	45110000	2.752233725776897e-07
chr20	45025000	45115000	chr20	45285000	45310000	0.0003962326975331132
chr20	45275000	45395000	chr20	45415000	45460000	1.3290520356891667e-33
chr20	45275000	45535000	chr20	45755000	45800000	3.764608029264608e-17
chr20	46470000	46580000	chr20	46665000	46700000	4.2179882143481644e-08
chr20	47160000	47305000	chr20	47355000	47400000	1.6267591705323804e-39
chr20	47185000	47425000	chr20	47600000	47645000	9.1352925887248e-33
chr20	47625000	47750000	chr20	48605000	48640000	1.899569320565751e-19
chr20	48615000	48790000	chr20	48885000	48930000	1.5136372870644736e-45
chr20	49085000	49165000	chr20	49210000	49225000	7.270970655894134e-15
chr20	49575000	49700000	chr20	49815000	49870000	5.853533213475379e-12
chr20	49930000	50020000	chr20	50060000	50085000	1.1746958152862345e-25
chr20	50115000	50250000	chr20	50440000	50485000	2.725717129458401e-22
chr20	50415000	50525000	chr20	50560000	50595000	4.611282916917772e-31
chr20	50760000	50840000	chr20	50915000	50940000	3.9029611558645534e-11
chr20	50940000	51055000	chr20	51285000	51330000	3.414723824288567e-13
chr20	51370000	51450000	chr20	51525000	51550000	0.00020273824688793061
chr20	53645000	54145000	chr20	54185000	54220000	2.8481115741097034e-45
chr20	54045000	54270000	chr20	54630000	54655000	2.6914732031524897e-28
chr20	54775000	55415000	chr20	55450000	55475000	2.2481726470327144e-84
chr20	55830000	55905000	chr20	55980000	55995000	0.009538848565342525
chr20	57615000	57680000	chr20	58170000	58185000	0.0014378948975404852
chr20	58215000	58305000	chr20	58435000	58470000	3.756907411426586e-05
chr20	59010000	59145000	chr20	59190000	59245000	5.867138930364157e-10
chr20	59545000	59645000	chr20	59730000	59765000	4.8661785915372405e-11
chr20	62585000	62690000	chr20	62770000	62815000	0.0001555289626430643
chr20	63655000	63780000	chr20	63845000	63870000	5.630710055142587e-15
chr21	17655000	17700000	chr21	17845000	17965000	5.930194941234023e-11
chr21	24875000	24920000	chr21	25290000	25415000	8.736676475291989e-07
chr21	25405000	25440000	chr21	25515000	25625000	2.416273006984761e-15
chr21	25585000	25630000	chr21	25720000	25870000	5.086908367534668e-05
chr21	31180000	31215000	chr21	31530000	31635000	1.0894535003058478e-10
chr21	32635000	32670000	chr21	32760000	32855000	0.0002493951898382122
chr21	32805000	32860000	chr21	33100000	33225000	2.3942401498365757e-08
chr21	33905000	33950000	chr21	34060000	34255000	6.989580239664169e-11
chr21	34355000	34380000	chr21	34500000	34685000	3.628625311129724e-43
chr21	36120000	36175000	chr21	36265000	36455000	6.89311038613973e-28
chr21	38705000	38750000	chr21	39025000	39175000	5.0798400101458174e-05
chr21	41595000	41630000	chr21	41735000	41825000	0.001907708538676548
chr21	42120000	42175000	chr21	42255000	42375000	0.0002192479933216642
chr21	42575000	42610000	chr21	42790000	42880000	3.2905750877741655e-05
chr21	43795000	43830000	chr21	43900000	44025000	1.7124979955349454e-19
chr21	44495000	44540000	chr21	44695000	44820000	8.321339947984681e-06
chr21	44790000	44825000	chr21	44875000	44980000	2.366736774515536e-07
chr21	46125000	46170000	chr21	46605000	46700000	0.0009028215741533012
chr21	17605000	17750000	chr21	17880000	17935000	8.284605718265549e-12
chr21	25350000	25505000	chr21	25540000	25595000	3.5735580087387747e-25
chr21	31755000	31865000	chr21	32240000	32285000	0.0035169915544550553
chr21	33150000	33265000	chr21	33425000	33470000	9.831695592156461e-08
chr21	33890000	33995000	chr21	34050000	34105000	4.158857888719089e-07
chr21	36125000	36225000	chr21	36305000	36350000	7.240639624097594e-05
chr21	36385000	36490000	chr21	36910000	36945000	4.433304233915225e-05
chr21	38110000	38245000	chr21	38335000	38380000	1.2516245486381756e-27
chr21	41730000	41885000	chr21	42095000	42140000	2.0858659257430986e-11
chr21	42125000	42210000	chr21	42240000	42275000	3.9849980958268085e-09
chr21	42125000	42385000	chr21	42430000	42475000	1.2788634463354789e-19
chr21	42550000	42645000	chr21	42805000	42840000	2.4713977804325317e-05
chr21	42675000	42910000	chr21	43165000	43220000	1.1008654996263787e-29
chr21	43250000	43315000	chr21	43640000	43655000	5.234292478836715e-05
chr21	44870000	45010000	chr21	45105000	45150000	2.2846790980105578e-10
chr21	45475000	45620000	chr21	45800000	45835000	3.3960001966366097e-07
chr21	46600000	46660000	chr21	46695000	46700000	1.3129216143437116e-18
chr22	10770000	10785000	chr22	11010000	11080000	3.651814244172022e-167
chr22	16755000	16790000	chr22	16840000	16930000	3.6795556638770447e-06
chr22	19290000	19315000	chr22	19405000	19505000	0.028141753114466674
chr22	19705000	19750000	chr22	19880000	19990000	3.470067712883732e-11
chr22	19960000	19995000	chr22	20065000	20165000	1.8666791784389922e-10
chr22	20135000	20180000	chr22	20215000	20355000	1.9022846497280824e-36
chr22	21680000	21735000	chr22	21885000	22015000	8.95266634826577e-10
chr22	23155000	23200000	chr22	23225000	23335000	9.405069623271085e-22
chr22	24315000	24330000	chr22	24500000	24565000	1.9336569898670693e-09
chr22	24920000	24965000	chr22	24995000	25105000	6.730678391370582e-12
chr22	25425000	25480000	chr22	25695000	25815000	9.717342357896212e-05
chr22	25550000	25585000	chr22	25625000	25730000	1.4233010567227437e-13
chr22	28580000	28625000	chr22	28795000	28925000	5.558409998448571e-05
chr22	29370000	29425000	chr22	29495000	29610000	5.910023802821368e-05
chr22	30085000	30130000	chr22	30195000	30370000	2.7506385147464025e-20
chr22	30275000	30310000	chr22	30340000	30430000	7.451523292846857e-12
chr22	30615000	30650000	chr22	30705000	30800000	1.641366794864912e-07
chr22	33285000	33330000	chr22	33465000	33630000	9.064774161939761e-14
chr22	35335000	35380000	chr22	35505000	35655000	8.528996778922744e-17
chr22	35905000	35950000	chr22	36055000	36150000	0.0006395420302747601
chr22	36760000	36805000	chr22	36955000	37070000	6.759657828231753e-10
chr22	36850000	36885000	chr22	36920000	37005000	2.4088089083741256e-12
chr22	37055000	37100000	chr22	37145000	37255000	1.4547178425912514e-09
chr22	37795000	37840000	chr22	37895000	37995000	3.513763303582593e-05
chr22	38850000	38895000	chr22	38930000	39195000	1.663585726380931e-17
chr22	39000000	39035000	chr22	39070000	39170000	1.8550625522886556e-15
